issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Improved documentation on backends and their build,424,closed,https://github.com/Zokrates/ZoKrates/issues/424,Zokrates/ZoKrates,"['improved', 'documentation', 'backends', 'build']","['improv', 'document', 'backend', 'build']"
Make compiler output independent on execution environment,423,open,https://github.com/Zokrates/ZoKrates/issues/423,Zokrates/ZoKrates,"['make', 'compiler', 'output', 'independent', 'execution', 'environment']","['make', 'compil', 'output', 'independ', 'execut', 'environ']"
More robust integration testing + docs,422,closed,https://github.com/Zokrates/ZoKrates/issues/422,Zokrates/ZoKrates,"['more', 'robust', 'integration', 'testing', 'doc']","['more', 'robust', 'integr', 'test', 'doc']"
Add comparison of arrays in boolean expressions,421,open,https://github.com/Zokrates/ZoKrates/issues/421,Zokrates/ZoKrates,"['add', 'comparison', 'array', 'boolean', 'expression']","['add', 'comparison', 'array', 'boolean', 'express']"
Remove overly-specialized testing condition in integration test,420,closed,https://github.com/Zokrates/ZoKrates/issues/420,Zokrates/ZoKrates,"['remove', 'overlyspecialized', 'testing', 'condition', 'integration', 'test']","['remov', 'overli', 'special', 'test', 'condit', 'integr', 'test']"
Remove core lib,419,closed,https://github.com/Zokrates/ZoKrates/issues/419,Zokrates/ZoKrates,"['remove', 'core', 'lib']","['remov', 'core', 'lib']"
Asserts in Validator contract,418,closed,https://github.com/Zokrates/ZoKrates/issues/418,Zokrates/ZoKrates,"['asserts', 'validator', 'contract']","['assert', 'valid', 'contract']"
Put resolvers behind feature in zokrates_cli,417,closed,https://github.com/Zokrates/ZoKrates/issues/417,Zokrates/ZoKrates,"['put', 'resolvers', 'behind', 'feature', 'zokrates_cli']","['put', 'resolv', 'behind', 'featur', 'zokrates_cli']"
ZkInterface adapter,416,open,https://github.com/Zokrates/ZoKrates/issues/416,Zokrates/ZoKrates,"['zkinterface', 'adapter']","['zkinterfac', 'adapt']"
Update print-proof cli function,415,open,https://github.com/Zokrates/ZoKrates/issues/415,Zokrates/ZoKrates,"['update', 'printproof', 'cli', 'function']","['updat', 'print', 'proof', 'cli', 'function']"
