issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Darwin version doesn't work :(,633,closed,https://github.com/ethereum-mining/ethminer/issues/633,ethereum-mining/ethminer,"['darwin', 'version', 'doesnt', 'work']","['darwin', 'version', 'work']"
Pool Reports Worker Not Seen But Output From Worker Indicates Mining Still in Progress,632,closed,https://github.com/ethereum-mining/ethminer/issues/632,ethereum-mining/ethminer,"['pool', 'reports', 'worker', 'not', 'seen', 'but', 'output', 'from', 'worker', 'indicates', 'mining', 'still', 'progress']","['pool', 'report', 'worker', 'not', 'seen', 'but', 'output', 'from', 'worker', 'indic', 'mine', 'still', 'progress']"
Adding a CHANGELOG,631,closed,https://github.com/ethereum-mining/ethminer/issues/631,ethereum-mining/ethminer,"['adding', 'changelog']","['ad', 'changelog']"
HR decrease of 1% since 0.13.0,630,closed,https://github.com/ethereum-mining/ethminer/issues/630,ethereum-mining/ethminer,"['hr', 'decrease', '1', 'since', '0130']","['hr', 'decreas', '1', 'sinc', '0', '13', '0']"
CMake: Always build stratum,629,closed,https://github.com/ethereum-mining/ethminer/issues/629,ethereum-mining/ethminer,"['cmake', 'always', 'build', 'stratum']","['cmake', 'alway', 'build', 'stratum']"
decouple local/work group sizes for CUDA and CL,628,closed,https://github.com/ethereum-mining/ethminer/issues/628,ethereum-mining/ethminer,"['decouple', 'localwork', 'group', 'size', 'cuda', 'cl']","['decoupl', 'local', 'work', 'group', 'size', 'cuda', 'cl']"
CL parameters is coupled with CUDA?,627,closed,https://github.com/ethereum-mining/ethminer/issues/627,ethereum-mining/ethminer,"['cl', 'parameter', 'coupled', 'cuda']","['cl', 'paramet', 'coupl', 'cuda']"
use steady clock for timing,626,closed,https://github.com/ethereum-mining/ethminer/issues/626,ethereum-mining/ethminer,"['use', 'steady', 'clock', 'timing']","['use', 'steadi', 'clock', 'time']"
libhwmon depends on libdl (glibc) on Linux,625,closed,https://github.com/ethereum-mining/ethminer/issues/625,ethereum-mining/ethminer,"['libhwmon', 'depends', 'libdl', 'glibc', 'linux']","['libhwmon', 'depend', 'libdl', 'glibc', 'linux']"
"""Could not resolve host"" - even when using IP addresses, even on same LAN",624,closed,https://github.com/ethereum-mining/ethminer/issues/624,ethereum-mining/ethminer,"['could', 'resolve', 'host', 'even', 'using', 'ip', 'address', 'even', 'lan']","['could', 'resolv', 'host', 'even', 'use', 'ip', 'address', 'even', 'lan']"
Build failed with -DETHSTRATUM=OFF,623,closed,https://github.com/ethereum-mining/ethminer/issues/623,ethereum-mining/ethminer,"['build', 'failed', 'dethstratumoff']","['build', 'fail', 'dethstratum', 'off']"
CUDA: Update default numStreams for better performance,622,closed,https://github.com/ethereum-mining/ethminer/issues/622,ethereum-mining/ethminer,"['cuda', 'update', 'default', 'numstreams', 'better', 'performance']","['cuda', 'updat', 'default', 'numstream', 'better', 'perform']"
Mining is not starting/working,621,closed,https://github.com/ethereum-mining/ethminer/issues/621,ethereum-mining/ethminer,"['mining', 'startingworking']","['mine', 'start', 'work']"
